claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
776337996,6/20/2008,2,1,40.366,0,AJY-066175,2/22/1989,143,1000,3,1,5/23/1954,4,8/14/2001,0,202,0,1,6/29/1983,1
9033087,5/27/2008,4,0,28.984,0,RWZ-695559,3/27/2007,69,500,2,0,1/21/1987,2,7/11/2006,0,20,0,1,12/22/2006,1
348333176,8/22/2008,1,0,7.75,0,HEZ-875840,9/7/1998,173,1000,4,0,7/27/1968,4,8/6/2005,0,48,0,1,4/5/1998,1
962577856,11/16/2008,1,0,10.02,0,UCU-069906,10/10/1993,178,3000,3,1,9/19/1955,1,7/13/1980,0,169,1,2,3/20/1988,1
406922100,1/16/2008,4,1,71,0,TCU-992605,7/1/2003,71,1000,2,1,1/8/1980,4,3/18/2008,0,21,0,1,11/8/1999,0
304837670,4/26/2008,2,0,51.298,0,BNP-731452,3/3/2003,475,1000,1,1,9/25/1974,2,5/24/2004,0,24,1,2,12/23/1997,1
221227709,8/24/2008,3,1,338,0,ETA-456517,7/8/1973,338,3000,1,1,9/27/1930,1,12/8/1998,0,22,0,1,11/2/1957,1
73447692,6/14/2008,4,0,100.067,0,FTC-449179,1/28/1977,279,1000,2,0,6/12/1934,4,4/2/1985,1,26,0,1,5/24/1969,1
236110075,10/7/2008,4,1,87,0,WIW-640572,1/3/2008,87,1000,4,1,8/13/1985,1,2/21/2007,0,19,0,1,8/7/2006,1
718204403,4/11/2008,3,0,68.01585,1,GLS-368073,4/4/2008,182,1000,4,1,5/9/1985,1,1/23/2007,0,25,1,4,7/29/2004,1
631704598,6/19/2008,1,0,3.091,0,ISL-045112,10/22/1995,69,1000,3,1,10/27/1973,4,3/17/2002,0,28,0,3,5/14/1995,1
597509328,5/16/2008,5,0,3.6498,1,WHW-597610,4/4/2008,98,1000,1,1,5/24/1987,3,11/3/2008,0,25,1,2,4/4/2008,1
748350009,2/2/2008,1,0,5.174,0,RWX-672803,7/26/1991,110,3000,1,0,4/28/1936,1,3/9/1993,0,36,0,1,4/10/1981,1
376087864,2/11/2008,2,0,16.353,0,HDU-928249,4/11/1995,178,500,3,1,5/19/1950,1,4/3/1988,0,60,1,2,1/3/1990,1
299850904,1/10/2008,5,0,17.044,0,YRP-959164,10/5/1982,207,2000,1,0,8/27/1936,3,5/1/1992,1,13,1,2,1/11/1981,1
163924527,8/7/2008,4,0,395.441,0,WBL-404639,8/29/1979,1029,3000,2,0,5/24/1945,3,1/18/1995,0,79,1,2,10/18/1971,1
992442783,11/1/2008,5,0,49.913,0,RQS-410558,1/1/1978,1034,3000,1,0,9/7/1947,2,1/5/2000,0,41,0,1,9/18/1969,1
706107097,8/26/2008,3,0,464.666,0,YPU-436192,8/6/1995,1207,2000,4,0,4/7/1964,3,11/1/1998,0,161,1,4,5/27/1987,1
474084555,8/13/2008,5,0,6.391,0,DVR-125098,12/27/1970,88,1000,3,1,11/30/1932,5,3/16/1970,1,20,1,2,4/22/1958,1
551061352,9/15/2008,5,0,5.838,0,HDM-651210,7/29/2006,147,2000,1,1,12/14/1973,3,10/12/1999,0,48,1,2,9/29/2002,1
309303590,2/22/2008,5,1,52.227,0,BXE-650627,7/5/1988,317,1000,5,1,9/26/1929,4,7/11/1981,1,84,0,1,11/14/1978,1
616564171,9/5/2008,3,0,119.9331,1,LXB-340513,3/18/1980,285,1000,1,1,4/1/1943,1,5/3/1999,0,52,1,2,1/24/1970,1
375865641,5/18/2008,1,0,7.392,0,YUY-149730,10/19/2007,74,1000,1,1,5/16/1985,2,3/25/2007,0,21,1,4,6/8/2004,1
500927601,2/12/2008,1,0,63.38,0,SDY-552402,7/5/1983,1266,3000,4,0,9/25/1930,5,11/10/1977,0,178,0,1,4/30/1972,1
235178694,4/4/2008,4,0,54.862,0,UTH-482085,1/2/2002,143,1000,5,1,12/1/1973,2,6/19/1998,0,60,0,2,9/11/1997,1
659117993,3/17/2008,1,0,25.713,0,WDP-679932,1/8/1997,580,3000,2,0,6/9/1959,3,6/24/1988,0,253,0,1,7/21/1989,1
417437384,4/10/2008,5,0,33.493,0,SEZ-933232,11/8/1996,615,3000,2,0,12/20/1965,2,10/20/2005,0,41,1,3,9/11/1989,1
348952970,7/18/2008,3,0,103.892,0,JDO-463765,10/6/1983,225,3000,2,0,1/6/1959,3,5/5/1989,0,102,1,2,8/26/1983,1
985291193,3/20/2008,4,1,136,0,MZF-843492,10/16/1999,136,1000,4,0,12/12/1968,4,8/17/2000,0,78,0,2,7/11/1994,1
867859977,1/26/2008,3,0,496.57965,1,BQS-753688,9/13/2003,1150,3000,4,1,3/17/1971,2,11/24/2000,0,77,0,1,8/25/1997,0
59389957,6/10/2008,4,1,305,0,MAQ-392324,2/18/2001,305,1000,3,0,6/22/1973,1,11/16/2001,0,32,1,6,3/10/2000,1
251033818,1/26/2008,3,0,92.91765,1,FNC-917241,3/4/2006,215,3000,3,0,9/20/1962,3,3/21/2005,0,55,0,1,9/6/2000,1
467203232,1/21/2008,1,0,42.324,0,PPS-886459,7/1/2007,953,1000,2,0,5/19/1972,2,6/1/2007,0,30,0,1,5/28/2003,1
656244102,7/22/2008,2,0,9.521,0,SHV-733965,8/5/1976,89,500,5,1,2/23/1939,1,10/28/1968,1,18,0,1,1/26/1967,1
587111791,8/16/2008,5,0,11.514,0,LSX-881930,2/5/1962,172,1000,1,0,10/2/1935,4,7/15/2002,0,272,1,3,5/2/1961,1
812405517,4/4/2008,5,0,15.1179,1,BJK-036730,10/5/1978,219,3000,3,0,3/2/1939,2,8/6/1983,0,145,0,1,9/23/1966,1
386861343,5/20/2008,3,1,204,0,KXY-384289,6/29/1989,204,2000,3,0,4/16/1961,4,7/27/1993,0,117,1,5,1/25/1980,1
228279437,11/1/2008,5,0,2.679,0,JVE-322328,11/9/1992,84,3000,3,0,1/24/1965,1,5/18/1994,0,57,1,3,8/7/1991,1
195101676,2/21/2008,4,1,230,0,UCZ-436833,6/2/1989,230,1000,1,0,7/29/1954,1,8/31/2005,0,44,1,2,10/19/1982,0
492321741,8/29/2008,2,0,44.856,0,XJE-814782,10/18/1991,478,1000,5,0,12/11/1951,4,12/20/2002,0,56,1,4,9/22/1985,0
239710712,7/4/2008,5,0,14.399,0,ITL-303494,9/10/1995,322,2000,3,1,11/11/1960,2,2/27/2005,0,33,0,1,5/22/1989,1
569155661,1/22/2008,2,0,10.516,0,PDT-415994,9/11/2001,65,1000,2,1,4/2/1973,3,8/29/1999,0,101,0,1,1/7/1995,1
429649179,3/8/2008,5,0,44.098,0,DTM-287308,3/10/1986,958,3000,5,1,4/1/1953,3,6/1/2002,0,147,0,1,9/7/1982,1
892653193,8/29/2008,3,0,137.51,0,GOC-143990,12/29/2003,324,2000,1,1,10/17/1962,3,1/20/1999,0,62,0,1,7/28/1997,1
958798352,1/31/2008,3,0,474.453,0,QMY-794775,8/23/2007,1161,2000,1,0,10/30/1980,4,4/23/2005,0,41,0,3,6/7/2002,1
779895184,3/8/2008,5,0,5.33,0,VGC-985576,12/19/2005,126,1000,1,0,5/18/1981,3,1/5/2006,0,24,1,3,2/7/2001,1
318317513,8/28/2008,1,0,4.004,0,JOF-415515,3/11/1979,152,1000,5,1,8/20/1943,3,10/22/1978,1,38,0,1,6/24/1971,1
3364751,4/14/2008,1,0,3.93,0,KHL-366547,7/5/2003,65,3000,3,1,6/12/1976,3,4/5/2006,0,29,1,4,11/23/1996,1
537407322,7/10/2008,1,0,9.603,0,MIP-174654,2/15/1991,208,1000,2,0,5/1/1964,4,8/17/2001,0,75,0,1,3/17/1984,1
304460290,2/9/2008,3,0,333.095,0,TPL-672213,2/5/1985,830,1000,5,1,8/13/1957,4,3/11/2000,0,43,0,1,6/26/1979,1
96235045,9/27/2008,5,0,11.38,0,ZEL-967176,1/7/2001,231,1000,1,1,3/3/1976,3,12/1/2001,0,123,0,1,3/15/1998,1
658293168,3/18/2008,3,0,90.778,0,IZP-059775,4/29/1984,268,2000,1,0,6/16/1939,1,8/15/1978,1,19,1,2,7/21/1972,1
501194113,5/28/2008,5,0,2.58,0,LFF-511253,8/9/1999,75,1000,1,0,9/10/1968,1,1/2/1995,0,37,0,1,12/21/1991,1
404717615,9/17/2008,1,0,9.652,0,IMN-138609,2/9/1995,160,1000,2,0,4/20/1947,2,10/24/2002,0,41,1,4,12/7/1992,1
849236351,6/13/2008,3,0,245.01645,1,NGM-891993,6/6/1979,642,3000,3,1,7/26/1942,5,6/27/1996,1,90,1,2,9/27/1968,0
232970232,11/3/2008,1,0,13.128,0,GTG-871329,11/25/1987,238,1000,2,0,12/11/1950,5,8/9/2003,0,126,0,1,12/1/1980,1
263912309,7/17/2008,1,0,2.79825,1,LIU-438590,12/28/1997,113,1000,2,1,9/6/1971,3,2/12/1999,0,48,1,4,12/6/1992,1
8510401,1/24/2008,4,0,65.153,0,ZXG-052810,1/18/2008,145,1000,5,1,3/16/1989,2,9/4/2008,0,16,1,4,5/12/2008,0
337840931,8/13/2008,5,0,5.933,0,EZG-642617,4/16/2007,86,1000,2,1,10/20/1984,3,1/9/2008,0,20,1,5,4/5/2003,1
234273612,2/24/2008,1,0,3.381,0,JAL-819856,9/15/1989,119,1000,4,0,11/9/1943,3,11/14/1990,0,47,0,1,6/21/1989,1
175133032,4/6/2008,2,0,11.816,0,WVA-818784,12/5/2003,60,500,2,1,12/13/1981,2,7/6/2005,0,20,0,1,5/7/2003,0
283094655,1/27/2008,5,0,7.396,0,AQV-097725,11/2/2006,63,500,4,1,12/2/1986,3,5/19/2008,0,26,0,2,6/8/2006,1
429009151,8/12/2008,4,1,562,0,EVZ-043289,7/20/2005,562,3000,4,1,11/1/1972,4,12/11/2007,0,56,1,2,8/11/2000,1
567778685,10/13/2008,5,1,9.847,0,HDV-614622,8/20/1997,63,500,2,0,12/3/1962,1,2/6/2005,0,31,0,1,11/19/1989,0
63226386,11/8/2008,1,0,3.11,0,DWA-925903,7/31/1990,57,500,3,1,9/28/1937,3,9/3/1974,1,11,1,2,12/11/1981,1
285087886,6/23/2008,1,0,3.927,0,KEH-241051,10/4/2005,69,1000,2,1,1/9/1969,2,10/31/2007,0,32,1,5,10/31/1999,1
450758503,3/24/2008,3,1,586,0,VXM-825489,3/17/2008,586,3000,3,1,12/15/1988,2,9/5/2007,0,50,0,6,8/15/2007,1
773389282,5/25/2008,4,0,36.666,0,VIT-714315,4/24/2008,72,1000,2,1,8/7/1981,4,11/21/2008,0,125,1,4,8/2/2006,1
265123812,1/4/2008,1,0,5.123,0,ETM-919024,3/22/1990,77,1000,1,0,9/28/1954,4,1/14/1997,0,55,0,1,3/31/1987,1
455739221,7/22/2008,4,1,633,0,CGF-023018,9/29/1999,633,2000,3,1,2/15/1952,3,8/27/1984,0,286,1,2,5/28/1992,1
656898178,10/24/2008,3,0,25.679,0,CIX-469686,8/13/2007,72,1000,3,0,8/25/1986,3,10/9/2008,0,29,0,1,8/12/2007,1
76574405,6/26/2008,2,0,7.808,0,BAJ-124507,6/2/1983,101,500,1,1,12/13/1931,3,6/19/1976,1,17,0,1,9/2/1971,1
504802733,11/5/2008,1,0,90.835,0,VJZ-191333,12/22/1990,1866,3000,5,0,1/28/1963,4,6/25/1996,0,106,1,2,3/12/1983,1
899061087,6/25/2008,5,0,2.148,0,OYX-986483,11/3/1990,113,500,1,1,12/18/1929,2,5/23/1973,1,21,0,1,8/4/1986,0
41157386,4/6/2008,3,0,165.567,0,KXT-629886,4/9/2006,464,2000,2,1,2/18/1985,2,12/5/2007,0,39,0,1,2/23/2005,0
942339062,4/2/2008,1,0,8.738,0,PCX-979474,11/16/1978,207,500,3,0,8/16/1938,4,1/14/1990,1,17,1,2,10/2/1965,1
229131902,7/27/2008,1,0,4.502,0,OBJ-715914,7/23/2005,77,1000,4,1,6/7/1980,2,8/20/2007,0,32,1,3,12/15/2003,1
370930631,5/12/2008,2,0,5.879,0,OEG-881383,10/15/1985,78,2000,1,1,2/25/1944,2,3/29/2001,0,28,1,2,9/14/1980,1
93435038,4/14/2008,3,0,144.689,0,BRK-625991,1/7/2001,396,500,5,0,8/6/1971,4,4/11/2006,0,99,0,1,5/14/1995,1
391869989,11/25/2008,4,0,51.567,0,TFA-441522,1/20/1992,116,500,2,0,5/8/1953,4,11/12/2005,0,27,1,2,3/18/1984,1
415848147,10/24/2008,5,0,10.887,0,KKY-250106,11/16/1987,221,1000,4,1,2/17/1951,3,5/27/2006,0,31,0,2,1/9/1976,1
295810281,10/30/2008,5,0,7.873,0,IST-234563,7/9/2001,176,500,4,0,12/15/1968,1,11/20/1994,0,45,1,4,11/1/1994,1
657250879,3/20/2008,3,0,47.736,0,LDB-092574,9/5/2005,126,1000,4,1,12/2/1968,1,2/11/1996,0,82,1,3,4/24/2004,0
776058156,11/24/2008,4,0,450.436,0,OFS-652212,5/7/1993,1050,2000,4,0,6/18/1952,4,4/23/1989,0,214,1,2,7/30/1987,1
194426430,11/30/2008,2,0,8.035,0,GAZ-297669,8/2/1994,58,500,3,1,7/29/1951,3,12/23/1995,1,9,0,4,10/8/1988,1
340514045,5/8/2008,3,0,32.34,0,RWN-724924,1/6/1996,86,3000,4,1,3/31/1952,2,7/27/1996,0,70,1,2,10/30/1989,1
775479,1/22/2008,5,0,16.234,0,MPC-341123,11/22/1998,317,3000,3,0,3/26/1967,4,5/6/2001,0,242,0,1,12/27/1997,1
145985884,7/4/2008,3,1,1044,0,BHR-771586,11/19/1995,1044,3000,2,0,11/13/1958,2,5/15/1992,0,62,1,2,5/26/1987,1
252696559,2/7/2008,5,0,2.5536,1,COV-168579,9/22/1991,150,1000,4,1,8/4/1964,2,11/22/1993,0,57,0,1,7/24/1990,1
658208489,7/29/2008,1,0,11.046,0,XQJ-558431,7/24/1994,283,1000,2,0,7/14/1950,2,8/2/1996,0,69,1,2,1/13/1986,0
510805127,3/17/2008,3,1,160,0,SML-214910,1/7/2005,160,1000,1,1,9/1/1976,1,11/22/2006,0,18,1,5,11/6/1998,1
706535440,5/19/2008,3,0,27.442,0,CQP-711381,8/14/1986,82,3000,1,0,11/5/1946,1,12/1/2003,1,9,1,2,4/22/1979,1
122899271,8/18/2008,3,0,113.25,0,SRI-389125,7/30/1982,289,3000,3,0,8/12/1959,2,6/18/1992,0,132,1,3,11/21/1980,1
589413166,9/15/2008,4,0,32.791,0,OWR-947885,8/12/1996,63,500,2,0,5/23/1960,2,2/17/2004,0,67,0,1,1/23/1995,1
45043434,6/5/2008,3,1,145,0,PME-823306,8/10/2005,145,1000,1,1,1/19/1984,3,3/28/2008,0,36,0,1,8/3/2004,1
794481463,4/15/2008,5,0,10.291,0,MFW-525814,5/1/2000,138,1000,2,0,11/30/1960,2,5/24/2004,0,63,1,2,7/23/1993,1
71042467,3/25/2008,5,0,3.642,0,XAB-090353,3/30/1988,61,500,2,1,10/14/1944,4,4/26/1989,1,9,1,2,2/24/1983,1
292337394,9/2/2008,5,0,8.313,0,XTA-252323,8/30/2008,169,1000,5,1,9/23/1985,4,8/12/2008,0,32,0,1,10/24/2007,0
48278410,1/12/2008,5,0,4.203,0,PYI-286547,5/17/1996,181,3000,2,1,9/26/1948,3,4/11/1991,1,34,0,1,11/14/1995,1
644365022,6/2/2008,5,0,52.386,0,ZJC-564836,9/23/2002,1079,3000,4,1,5/3/1978,3,11/24/2006,0,36,1,3,3/7/2002,1
957748052,9/10/2008,1,0,42.204,0,BOW-890636,10/25/1988,989,3000,5,0,10/24/1932,3,12/2/2001,0,111,1,2,5/2/1982,1
378311967,5/12/2008,1,0,2.788,0,KZP-986331,10/29/1985,65,500,1,1,10/28/1932,1,4/10/1989,1,19,0,1,1/28/1978,1
749322555,4/4/2008,1,0,8.519,0,YZW-513368,7/10/1999,124,1000,1,0,1/3/1952,2,6/18/1994,0,85,0,1,1/1/1995,0
350766618,3/14/2008,5,0,2.682,0,QQN-174751,3/9/1966,85,1000,1,0,10/26/1929,1,4/28/1979,1,14,0,1,4/9/1954,1
503226062,8/3/2008,3,1,691,0,UFC-492066,7/25/1994,691,1000,5,0,1/29/1964,2,1/20/1993,0,79,1,2,2/6/1987,0
902353037,1/8/2008,3,0,40.894,0,EWK-237312,8/13/2003,99,2000,3,1,9/12/1979,1,5/27/2003,0,30,1,2,1/10/2002,1
63157393,8/19/2008,3,0,102.407,0,ZTX-587982,12/4/1985,301,2000,4,1,3/30/1936,1,10/27/1977,0,104,0,1,10/30/1977,1
383092270,5/2/2008,1,0,2.385,0,QJF-666416,4/14/2005,94,1000,2,0,11/6/1932,1,9/26/1971,1,14,1,2,7/19/2000,1
682658701,3/26/2008,5,0,13.008,0,GTJ-374188,3/17/1996,367,1000,4,0,5/28/1941,2,11/26/2003,0,39,0,1,7/10/1990,1
264613086,5/9/2008,2,0,22.934,0,EVB-564023,11/5/1974,208,1000,3,1,9/24/1931,4,4/14/1971,1,69,0,1,6/16/1969,1
921441801,7/6/2008,3,0,79.734,0,HIG-906383,8/29/1996,195,1000,2,0,12/17/1948,2,12/25/1987,0,129,1,2,5/4/1990,1
183540132,2/28/2008,5,0,40.452,0,NMC-263882,10/14/1992,801,3000,3,0,11/18/1969,3,12/29/2000,0,47,0,1,1/18/1990,1
705236418,7/30/2008,5,0,63.489,0,PRQ-359916,10/11/2004,1495,3000,4,1,8/29/1974,3,3/28/1999,0,125,1,5,11/11/1998,1
909940526,2/7/2008,5,0,5.54,0,YJZ-433233,10/15/2002,128,3000,1,0,2/15/1979,4,3/13/2007,0,20,1,5,8/13/2001,1
651735550,10/9/2008,1,0,44.556,0,XQC-739874,6/3/1978,1003,3000,1,1,11/15/1938,1,6/24/1970,0,235,1,2,2/20/1970,1
541014913,11/1/2008,2,0,32.819,0,IPU-818220,5/18/2005,309,1000,5,1,3/16/1977,5,11/5/2007,0,81,1,4,8/31/1999,1
193044223,10/26/2008,2,1,297.102,0,SUX-822223,7/7/1974,1005,3000,2,0,3/14/1937,1,2/1/1971,0,183,1,2,5/30/1969,1
926496532,4/3/2008,5,0,7.904,0,EYN-351407,11/14/2005,135,1000,1,1,5/25/1980,3,3/9/2005,0,70,1,2,12/22/2002,1
621046053,3/18/2008,4,1,1055,0,AHZ-037560,5/9/1988,1055,2000,5,0,10/22/1951,4,11/14/2006,0,83,0,1,8/14/1987,1
813836692,4/22/2008,1,0,2.938,0,IJY-448326,2/24/2005,70,1000,1,1,8/17/1971,3,11/30/2005,0,34,0,1,2/23/2000,1
637984526,2/14/2008,5,0,3.643,0,BFH-465267,3/14/2001,129,1000,1,0,3/26/1969,3,12/18/2007,0,27,1,3,6/13/1994,1
903575343,2/26/2008,1,0,18.602,0,YFT-354170,11/14/1981,318,1000,4,1,8/16/1941,4,1/26/1993,0,177,1,4,6/23/1974,1
3298751,4/25/2008,3,1,368,1,ORF-197602,9/28/2007,368,1000,3,1,2/4/1983,3,4/15/2008,0,29,1,5,9/8/2002,1
732794760,5/16/2008,5,0,65.925,0,ICX-843444,7/18/1979,1502,3000,4,1,11/7/1950,2,11/25/1984,0,399,0,1,5/13/1975,1
159223946,2/1/2008,5,0,2.329,0,NTS-836695,10/7/1997,181,2000,5,1,10/13/1934,2,5/3/2000,0,32,1,2,6/17/1989,1
208803224,10/25/2008,5,0,17.041,0,TJV-772917,5/16/2003,356,1000,3,0,1/2/1971,3,10/1/1996,0,155,0,1,6/19/1999,1
259922639,8/31/2008,5,0,6.212,0,DRB-895119,12/16/2005,91,1000,1,1,10/17/1975,2,6/18/2004,0,43,0,2,3/31/2000,1
251464757,4/25/2008,5,0,16.828,0,BDO-304761,3/18/1989,426,2000,1,0,9/1/1953,2,10/28/1984,0,269,1,6,10/19/1979,1
603987080,3/6/2008,5,1,26.68,0,VPA-065970,3/4/2008,151,1000,4,0,6/11/1988,1,9/15/2007,0,24,1,4,8/31/2007,1
695356641,11/12/2008,1,0,18.478,0,DIP-404528,1/31/2002,335,1000,1,0,11/9/1962,2,6/20/1994,0,44,0,1,10/27/1997,1
842205483,2/9/2008,2,0,3.864,0,BPE-398301,8/31/1992,82,2000,4,0,9/20/1948,2,7/10/2002,0,31,0,1,9/3/1982,1
86805978,1/16/2008,1,0,7.388,0,CKG-855900,1/6/2008,95,1000,4,1,10/26/1981,5,11/4/2007,0,17,1,7,6/29/2004,1
913744076,7/1/2008,1,0,13.896,0,XUD-986524,9/22/1989,241,1000,2,0,4/22/1947,1,7/11/1986,0,68,1,2,9/21/1979,1
904830700,4/3/2008,5,0,49.759,0,HLC-760485,2/28/2004,1026,3000,4,1,7/5/1964,2,3/5/2003,0,130,0,1,1/25/1999,1
475637639,9/26/2008,1,0,32.775,0,IGZ-971595,9/27/1995,614,3000,3,1,6/8/1969,2,1/9/1995,0,55,1,3,12/10/1991,1
982066220,4/13/2008,5,0,1.57,0,UJY-909828,9/22/2004,105,2000,1,0,7/24/1974,4,3/31/2005,0,66,0,2,11/12/1998,1
780347196,6/13/2008,1,0,5.282,0,ZLP-283795,6/14/1991,99,1000,5,0,9/24/1944,1,7/4/1998,0,47,1,2,12/7/1983,1
571767491,9/22/2008,1,0,4.883,0,VTY-991575,8/13/2007,124,2000,1,0,11/8/1984,4,5/10/2008,0,53,1,3,11/17/2004,1
796026109,2/6/2008,5,0,5.598,0,OBV-469606,7/29/2007,112,500,1,1,5/9/1982,4,2/29/2008,0,21,1,4,7/17/2007,1
552825050,8/25/2008,3,1,260,0,UYP-067869,1/18/2006,260,3000,2,0,5/21/1961,2,12/6/1994,0,46,1,4,11/11/2000,1
474274729,6/5/2008,1,1,45.54795,1,OST-439038,8/6/1996,257,1000,3,1,11/13/1956,1,2/13/1992,0,94,0,1,12/30/1991,1
771066321,11/12/2008,3,1,484,0,NJQ-424285,7/16/1993,484,3000,2,0,3/5/1946,5,10/14/1985,0,142,0,1,11/4/1986,1
447802365,7/23/2008,5,0,12.973,0,RLO-030242,11/13/1986,413,3000,3,1,2/2/1962,3,5/20/2005,0,26,0,3,2/28/1983,1
544992517,5/27/2008,1,0,4.003,0,WZL-858993,10/8/2002,79,3000,3,0,7/14/1982,2,10/29/2007,0,23,0,3,4/8/2002,1
532721539,7/19/2008,1,0,6.61,0,VAA-418874,1/19/1988,131,1000,1,0,1/24/1943,2,3/31/1985,0,134,0,1,4/8/1979,1
537821632,4/12/2008,3,0,41.987,0,KQH-325605,10/4/2007,96,1000,1,1,7/14/1988,1,6/8/2007,0,20,1,5,1/14/2007,1
692116693,6/15/2008,5,0,7.608,0,BFX-810395,6/11/2004,87,500,1,0,1/20/1972,2,8/20/1997,0,44,1,3,1/30/2000,1
145097428,11/10/2008,1,0,20.207,0,ILL-656956,5/5/1990,368,2000,1,1,3/31/1960,4,11/23/2005,0,214,1,2,10/2/1984,1
323188801,7/28/2008,3,1,411,0,KFS-485863,7/2/2006,411,500,1,1,7/22/1982,2,1/9/2005,0,31,1,6,10/19/2005,0
176068051,10/18/2008,4,1,227,0,HUP-637264,1/11/1993,227,2000,3,1,9/1/1945,5,3/27/2001,0,112,1,2,5/23/1985,1
962379437,5/25/2008,3,0,33.124,0,OMN-313142,9/4/2000,95,1000,3,0,10/6/1970,1,8/7/2005,0,23,1,2,12/3/1993,1
949911778,5/15/2008,1,0,7.362,0,QQX-098200,12/17/1988,219,3000,2,0,6/4/1965,2,7/2/1995,0,94,1,2,2/24/1986,1
325899358,9/21/2008,5,0,43.713,0,MLF-412245,9/21/1990,1184,3000,1,0,1/5/1958,4,3/24/1988,0,251,1,2,7/18/1985,0
886390899,8/4/2008,3,1,1165,0,WTN-263548,4/9/1982,1165,3000,5,1,2/9/1942,3,8/30/1992,0,179,1,2,10/6/1972,1
147191499,6/13/2008,2,0,16.2,0,EPE-167295,7/27/2002,205,3000,3,1,11/19/1978,2,8/24/2005,0,41,0,5,1/2/2000,1
82777616,11/30/2008,5,0,64.554,0,DVY-070930,11/17/1986,1173,3000,3,1,11/1/1951,3,5/23/1985,0,193,0,1,7/24/1980,0
972710361,9/10/2008,3,0,45.672,0,YHU-512179,6/18/2005,123,1000,3,1,11/3/1976,4,12/21/2007,0,36,1,3,2/5/2004,1
371065292,6/30/2008,1,0,2.373,0,FYE-632599,5/8/2008,81,1000,1,1,9/12/1990,2,5/12/2008,0,15,1,4,5/8/2008,1
191914965,7/10/2008,3,1,74,1,DWT-092178,6/14/1967,74,1000,2,0,11/11/1930,2,12/12/1973,1,27,0,1,12/17/1958,1
100598694,2/19/2008,5,0,2.579,0,GWA-411242,7/18/2005,73,2000,2,0,3/11/1967,3,8/20/2004,0,74,1,4,1/21/2000,1
423540875,2/11/2008,1,0,7.675,0,SJA-354983,3/29/1985,181,1000,1,0,7/9/1934,4,11/29/1980,1,51,1,4,3/5/1980,1
740570601,4/28/2008,3,0,200.5983,1,KVA-124956,1/6/2004,484,1000,3,1,3/4/1972,4,8/9/2000,0,55,1,3,4/2/1998,1
508257947,5/9/2008,1,0,24.423,0,PDM-815804,3/25/1991,414,3000,3,0,2/3/1964,4,8/10/2000,0,298,1,4,1/18/1984,1
131552781,10/9/2008,5,0,3.095,0,XSG-469277,7/16/1981,105,2000,4,1,1/17/1946,3,3/21/2005,0,68,0,1,5/23/1973,1
374840352,7/15/2008,3,0,28.08855,1,SPN-245941,8/27/2007,75,1000,4,1,9/9/1987,2,11/7/2007,0,28,0,1,5/13/2007,1
754155974,5/6/2008,1,0,24.765,0,MBR-690522,8/4/1970,296,1000,1,1,5/29/1931,4,7/11/1999,1,19,0,1,4/20/1959,1
482646134,4/10/2008,3,0,115.023,0,RWT-272886,1/20/2001,287,2000,3,0,11/26/1974,4,12/17/2006,0,36,1,6,1/28/1994,1
718173099,5/27/2008,3,0,507.352,0,RMO-998706,5/22/2008,1281,3000,1,0,7/23/1958,4,12/19/1997,0,192,0,1,12/22/2003,1
44063633,11/22/2008,5,0,62.49,0,KMR-688954,6/18/2000,1006,2000,3,1,11/6/1951,1,3/5/2003,0,50,1,4,3/7/1994,1
386675274,7/24/2008,1,0,9.3933,1,MZZ-288814,4/15/2000,189,3000,4,1,12/5/1951,4,6/12/1993,0,62,1,4,11/21/1996,1
596426748,7/9/2008,4,1,374,0,JFM-166131,8/21/2004,374,3000,4,0,9/21/1967,4,7/23/2003,0,70,0,2,2/15/2001,0
791160021,1/29/2008,2,0,23.183,0,PMQ-840832,6/9/1989,221,1000,5,0,10/20/1950,3,9/1/2005,0,102,0,1,6/26/1978,1
820428927,7/15/2008,3,0,38.302,0,YLE-797126,9/10/1994,78,1000,1,1,4/20/1959,3,10/21/1997,0,116,0,1,6/1/1992,1
946356260,4/19/2008,2,0,21.847,0,WCZ-754893,9/29/1987,236,1000,2,1,1/8/1957,1,9/4/1992,0,84,0,1,4/20/1980,1
120736357,8/2/2008,4,0,39.87,0,PYX-585442,8/14/1995,93,3000,5,0,9/4/1965,2,8/21/2006,0,28,0,2,4/12/1989,1
940782228,10/10/2008,1,0,7.89,0,AZS-236249,4/3/2006,98,1000,2,0,2/22/1979,2,5/11/2003,0,29,1,3,1/15/2001,1
362623016,3/12/2008,5,0,13.053,0,OXR-164559,8/26/2002,378,3000,3,1,7/10/1962,4,4/22/2004,0,101,0,1,6/18/1996,1
238422820,5/6/2008,2,0,8.168,0,QFL-387946,3/12/2007,154,2000,1,1,11/13/1988,2,5/9/2008,0,15,0,1,1/29/2007,1
250204192,9/17/2008,1,0,20.075,0,YRT-378689,9/20/1984,350,3000,3,0,4/16/1943,3,3/18/1999,0,89,0,1,1/22/1973,1
99978169,11/17/2008,1,0,7.85,0,VYV-552376,7/21/2005,94,2000,2,1,11/8/1982,1,1/3/2008,0,24,1,5,4/15/2004,0
